1	1	1	17.17	18.03	14	1		5
1	1	2	25.69	25.95	14	1		1
1	1	3	20.44	22.48	28	1		10
1	1	4	13.83	19.36	28	1		40
1	1	5	28.49	42.73	28	1		50
1	1	6	21.63	25.95	28	1		20
1	1	7	10.78	14.01	14	1		30
1	1	8	15.99	16.15	28	1		1
1	1	9	14.28	18.56	28	1		30
1	1	10	17.98	19.78	14	1		10
1	1	11	15.59	17.15	14	0		10
1	1	12	19.97	20.96	14	1		5
1	1	13	27.09	37.93	14	0		40
1	1	14	18.70	28.05	28	1		50
1	1	15	23.30	23.54	28	1		1
1	1	16	18.48	25.88	14	1		40
1	1	17	26.91	32.29	28	1		20
1	1	18	31.76	38.11	28	1		20
1	1	19	20.61	26.79	14	1		30
1	1	20	20.47	21.49	14	1		5
1	2	1	22.26	33.39	14	0		50
1	2	2	23.20	25.52	14	1		10
1	2	3	17.67	18.56	28	0		5
1	2	4	22.03	26.44	28	1		20
1	2	5	15.21	16.74	28	1		10
1	2	6	24.24	33.93	28	0		40
1	2	7	18.42	18.60	14	1		1
1	2	8	22.91	23.14	28	1		1
1	2	9	18.77	26.28	28	0		40
1	2	10	8.39	10.90	14	1		30
1	2	11	24.16	29.00	14	1		20
1	2	12	20.23	26.30	14	0		30
1	2	13	19.58	20.56	14	0		5
1	2	14	23.31	23.54	28	0		1
1	2	15	21.95	32.93	28	1		50
1	2	16	17.76	18.65	14	0		5
1	2	17	20.19	28.26	28	0		40
1	2	18	26.49	31.79	28	0		20
1	2	19	9.51	12.36	14	1		30
1	2	20	24.89	27.38	14	1		10
1	3	1	2487.58	2490.07	28	0		1
1	3	2	1805.33	1877.54	14	1		40
1	3	3	1681.49	1698.30	14	0		10
1	3	4	2029.60	2090.49	28	0		30
1	3	5	1636.23	1685.31	14	0		30
1	3	6	1021.27	1072.34	14	0		50
1	3	7	1320.94	1386.99	28	0		50
1	3	8	1685.50	1687.18	14	0		1
1	3	9	2932.48	2947.14	14	1		5
1	3	10	1966.85	2045.52	28	0		40
1	3	11	1967.23	2006.57	28	1		20
1	3	12	1844.68	1900.02	28	0		30
1	3	13	1276.23	1327.28	14	0		40
1	3	14	1348.50	1361.98	28	0		10
1	3	15	2427.71	2430.14	28	0		1
1	3	16	1620.86	1628.96	14	1		5
1	3	17	1824.38	1860.87	14	0		20
1	3	17	1784.95	1802.80	28	1		10
1	3	19	985.57	1005.29	14	0		20
1	3	20	1711.00	1719.55	28	0		5
2	1	1	21.01	22.06	14	0		5
2	1	2	14.20	14.34	14	1		1
2	1	3	26.54	29.20	28	1		10
2	1	4	24.45	34.22	28	0		40
2	1	5	14.52	21.78	14	1		50
2	1	6	25.97	31.16	28	0		20
2	1	7	27.79	36.13	28	1		30
2	1	8	31.63	31.95	14	1		1
2	1	9	22.19	28.85	28	1		30
2	1	10	15.93	17.52	28	1		10
2	1	11	13.00	14.30	14	0		10
2	1	12	18.52	19.45	28	1		5
2	1	13	29.33	41.06	14	1		40
2	1	14	19.36	29.05	28	1		50
2	1	15	30.55	30.86	28	1		1
2	1	16	20.24	28.34	14	1		40
2	1	17	23.98	28.77	14	1		20
2	1	18	27.67	33.20	28	1		20
2	1	19	21.86	28.42	14	0		30
2	1	20	16.60	17.43	14	1		5
2	2	1	21.56	22.64	14	0		5
2	2	2	13.35	13.49	14	1		1
2	2	3	17.86	19.65	28	1		10
2	2	4	23.95	33.53	28	1		40
2	2	5	24.58	36.88	14	0		50
2	2	6	29.27	35.12	28	1		20
2	2	7	16.33	21.22	28	1		30
2	2	8	28.81	29.10	14	1		1
2	2	9	29.94	38.93	28	1		30
2	2	10	17.38	19.12	28	1		10
2	2	11	19.73	21.70	14	1		10
2	2	12	12.81	13.45	28	1		5
2	2	13	26.21	36.70	14	1		40
2	2	14	22.64	33.96	28	0		50
2	2	15	24.11	24.36	28	1		1
2	2	16	14.45	20.23	14	1		40
2	2	17	27.78	33.34	14	1		20
2	2	18	17.45	20.94	28	1		20
2	2	19	13.59	17.67	14	1		30
2	2	20	17.15	18.01	14	0		5
2	3	1	1880.38	1889.78	14	0		5
2	3	2	3210.85	3214.06	14	0		1
2	3	3	2727.75	2755.02	28	0		10
2	3	4	1162.63	1209.13	28	0		40
2	3	5	1721.38	1807.45	14	0		50
2	3	6	2363.58	2410.85	28	0		20
2	3	7	3052.21	3143.77	28	1		30
2	3	8	2339.37	2341.70	14	0		1
2	3	9	2096.71	2159.61	28	1		30
2	3	10	1523.31	1538.54	28	1		10
2	3	11	2400.28	2424.28	14	1		10
2	3	12	2197.69	2208.68	28	1		5
2	3	13	2319.05	2411.81	14	1		40
2	3	14	2274.09	2387.80	28	1		50
2	3	15	2099.58	2101.68	28	1		1
2	3	16	2300.42	2392.44	14	1		40
2	3	17	2140.17	2182.98	14	1		20
2	3	18	1667.64	1701.00	28	1		20
2	3	19	797.03	820.94	14	1		30
2	3	20	1529.39	1537.04	14	1		5
3	1	1	13.46	14.13	14	0		5
3	1	2	23.23	23.46	14	0		1
3	1	3	17.86	19.64	14	0		10
3	1	4	22.84	31.98	28	0		40
3	1	5	19.48	29.23	28	1		50
3	1	6	20.09	24.11	28	1		20
3	1	7	17.28	22.46	14	0		30
3	1	8	21.63	21.85	14	1		1
3	1	9	22.17	28.82	14	0		30
3	1	10	16.40	18.04	28	1		10
3	1	11	18.45	20.30	28	1		10
3	1	12	22.13	23.24	14	0		5
3	1	13	21.28	29.79	28	1		40
3	1	14	16.01	24.01	28	0		50
3	1	15	14.41	14.55	14	1		1
3	1	16	7.54	10.56	14	1		40
3	1	17	18.28	21.94	28	1		20
3	1	18	23.10	27.72	28	1		20
3	1	19	15.85	20.60	28	1		30
3	1	20	21.40	22.47	14	1		5
3	2	1	18.67	24.27	14	1		30
3	2	2	30.06	36.08	14	1		20
3	2	3	16.27	17.89	14	0		10
3	2	4	14.34	20.08	28	0		40
3	2	5	15.30	18.36	28	0		20
3	2	6	11.17	14.52	28	0		30
3	2	7	29.68	38.59	14	1		30
3	2	8	16.02	16.83	14	1		5
3	2	9	26.66	26.93	14	0		1
3	2	10	12.19	13.41	28	1		10
3	2	11	20.55	28.77	28	0		40
3	2	12	13.14	13.80	14	1		5
3	2	13	15.83	15.99	28	1		1
3	2	14	18.50	25.90	28	1		40
3	2	15	14.67	14.82	14	0		1
3	2	16	13.03	13.68	14	0		5
3	2	17	14.68	17.62	28	1		20
3	2	18	19.16	28.74	28	0		50
3	2	19	12.50	18.75	28	0		50
3	2	20	23.20	25.52	14	0		10
3	3	1	2464.45	2538.38	14	1		30
3	3	2	2023.49	2063.96	14	0		20
3	3	3	2849.95	2878.45	14	0		10
3	3	4	2340.15	2433.76	28	0		40
3	3	5	1651.99	1685.03	28	0		20
3	3	6	2373.52	2444.72	28	1		30
3	3	7	1601.61	1649.66	14	0		30
3	3	8	2388.02	2399.96	14	0		5
3	3	9	2091.43	2093.52	14	0		1
3	3	10	2221.51	2243.72	28	1		10
3	3	11	2839.70	2953.29	28	0		40
3	3	12	1748.05	1756.79	14	1		5
3	3	13	1992.38	1994.37	28	1		1
3	3	14	1767.18	1837.87	28	0		40
3	3	15	1853.32	1855.17	14	0		1
3	3	16	2018.34	2028.43	14	0		5
3	3	17	1925.94	1964.45	28	0		20
3	3	18	1840.56	1932.59	28	0		50
3	3	19	1471.95	1545.55	28	0		50
3	3	20	2428.68	2452.97	14	0		10
