1	1	1	22.18	23.29	14	0		5
1	1	2	24.40	24.64	14	0		1
1	1	3	5.53	6.08	28	0		10
1	1	4	20.97	29.35	28	1		40
1	1	5	16.50	24.74	28	1		50
1	1	6	20.36	24.43	28	1		20
1	1	7	30.03	39.04	14	0		30
1	1	8	19.84	20.04	28	1		1
1	1	9	20.97	27.27	28	0		30
1	1	10	16.60	18.25	14	0		10
1	1	11	22.70	24.97	14	1		10
1	1	12	27.82	29.21	14	0		5
1	1	13	24.31	34.04	14	0		40
1	1	14	10.20	15.30	28	1		50
1	1	15	17.28	17.46	28	1		1
1	1	16	16.74	23.43	14	1		40
1	1	17	23.57	28.29	28	0		20
1	1	18	15.11	18.14	28	0		20
1	1	19	31.95	41.54	14	1		30
1	1	20	15.50	16.28	14	1		5
1	2	1	16.03	24.05	14	1		50
1	2	2	17.07	18.77	14	0		10
1	2	3	20.92	21.96	28	1		5
1	2	4	21.09	25.31	28	1		20
1	2	5	20.43	22.48	28	0		10
1	2	6	26.23	36.72	28	1		40
1	2	7	19.30	19.49	14	1		1
1	2	8	18.19	18.37	28	0		1
1	2	9	14.73	20.62	28	1		40
1	2	10	25.55	33.22	14	0		30
1	2	11	17.42	20.91	14	0		20
1	2	12	22.03	28.64	14	1		30
1	2	13	23.62	24.80	14	1		5
1	2	14	14.75	14.89	28	0		1
1	2	15	15.34	23.02	28	0		50
1	2	16	21.14	22.20	14	0		5
1	2	17	18.09	25.32	28	0		40
1	2	18	25.56	30.67	28	1		20
1	2	19	21.25	27.62	14	1		30
1	2	20	32.02	35.22	14	0		10
1	3	1	1100.40	1101.50	28	0		1
1	3	2	1025.62	1066.64	14	0		40
1	3	3	1813.81	1831.94	14	0		10
1	3	4	1269.51	1307.59	28	0		30
1	3	5	1708.38	1759.63	14	1		30
1	3	6	1646.38	1728.70	14	1		50
1	3	7	1805.19	1895.45	28	0		50
1	3	8	2283.67	2285.96	14	0		1
1	3	9	1959.50	1969.30	14	0		5
1	3	10	1947.04	2024.92	28	0		40
1	3	11	2286.32	2332.05	28	1		20
1	3	12	1782.09	1835.55	28	0		30
1	3	13	3119.42	3244.20	14	0		40
1	3	14	2339.66	2363.06	28	1		10
1	3	15	2090.41	2092.50	28	0		1
1	3	16	1520.95	1528.55	14	0		5
1	3	17	2817.64	2874.00	14	0		20
1	3	17	2324.11	2347.35	28	0		10
1	3	19	1447.44	1476.39	14	0		20
1	3	20	1659.25	1667.55	28	1		5
2	1	1	29.30	30.77	14	0		5
2	1	2	7.53	7.61	14	0		1
2	1	3	17.43	19.18	28	0		10
2	1	4	13.87	19.41	28	1		40
2	1	5	24.86	37.29	14	1		50
2	1	6	16.33	19.59	28	1		20
2	1	7	19.54	25.41	28	0		30
2	1	8	18.22	18.40	14	0		1
2	1	9	17.04	22.15	28	1		30
2	1	10	18.04	19.84	28	1		10
2	1	11	18.24	20.06	14	1		10
2	1	12	18.24	19.15	28	0		5
2	1	13	20.86	29.20	14	1		40
2	1	14	24.42	36.63	28	0		50
2	1	15	19.81	20.01	28	0		1
2	1	16	22.78	31.89	14	0		40
2	1	17	22.36	26.83	14	1		20
2	1	18	19.34	23.21	28	0		20
2	1	19	15.61	20.29	14	1		30
2	1	20	18.92	19.86	14	1		5
2	2	1	21.21	22.27	14	1		5
2	2	2	24.59	24.83	14	1		1
2	2	3	17.60	19.36	28	1		10
2	2	4	16.08	22.51	28	1		40
2	2	5	21.67	32.50	14	1		50
2	2	6	22.90	27.48	28	0		20
2	2	7	20.36	26.47	28	0		30
2	2	8	18.46	18.64	14	0		1
2	2	9	24.97	32.45	28	0		30
2	2	10	27.60	30.36	28	0		10
2	2	11	21.70	23.87	14	1		10
2	2	12	27.23	28.59	28	0		5
2	2	13	21.37	29.92	14	0		40
2	2	14	19.23	28.85	28	0		50
2	2	15	23.67	23.91	28	1		1
2	2	16	19.34	27.08	14	0		40
2	2	17	28.31	33.97	14	0		20
2	2	18	17.91	21.49	28	0		20
2	2	19	5.89	7.66	14	1		30
2	2	20	21.49	22.57	14	1		5
2	3	1	1606.32	1614.35	14	0		5
2	3	2	1848.80	1850.65	14	0		1
2	3	3	2698.34	2725.33	28	1		10
2	3	4	2095.26	2179.07	28	1		40
2	3	5	1411.79	1482.38	14	0		50
2	3	6	1241.62	1266.46	28	1		20
2	3	7	1448.55	1492.01	28	1		30
2	3	8	1519.57	1521.09	14	1		1
2	3	9	2361.63	2432.48	28	1		30
2	3	10	2091.81	2112.73	28	1		10
2	3	11	1657.70	1674.28	14	1		10
2	3	12	2119.30	2129.90	28	1		5
2	3	13	2033.47	2114.81	14	0		40
2	3	14	2758.42	2896.34	28	0		50
2	3	15	1972.76	1974.73	28	1		1
2	3	16	2011.39	2091.85	14	1		40
2	3	17	2185.51	2229.22	14	1		20
2	3	18	2390.32	2438.13	28	1		20
2	3	19	1662.96	1712.85	14	1		30
2	3	20	2204.87	2215.89	14	1		5
3	1	1	16.87	17.71	14	1		5
3	1	2	18.42	18.60	14	1		1
3	1	3	17.99	19.79	14	1		10
3	1	4	15.51	21.72	28	1		40
3	1	5	23.04	34.56	28	1		50
3	1	6	16.58	19.90	28	1		20
3	1	7	34.89	45.36	14	0		30
3	1	8	22.54	22.76	14	0		1
3	1	9	14.12	18.36	14	0		30
3	1	10	18.00	19.80	28	0		10
3	1	11	15.30	16.83	28	1		10
3	1	12	28.53	29.96	14	1		5
3	1	13	9.64	13.49	28	1		40
3	1	14	11.96	17.95	28	1		50
3	1	15	21.11	21.32	14	0		1
3	1	16	20.11	28.15	14	0		40
3	1	17	13.59	16.31	28	1		20
3	1	18	14.30	17.16	28	1		20
3	1	19	17.50	22.75	28	1		30
3	1	20	19.37	20.34	14	1		5
3	2	1	22.49	29.24	14	1		30
3	2	2	20.79	24.94	14	1		20
3	2	3	25.08	27.59	14	0		10
3	2	4	17.39	24.35	28	0		40
3	2	5	18.15	21.78	28	0		20
3	2	6	21.48	27.92	28	1		30
3	2	7	35.36	45.97	14	1		30
3	2	8	17.25	18.12	14	0		5
3	2	9	16.66	16.83	14	0		1
3	2	10	11.23	12.35	28	0		10
3	2	11	15.45	21.63	28	0		40
3	2	12	9.13	9.58	14	0		5
3	2	13	16.90	17.07	28	0		1
