1	1	1	24.84	26.09	14	0		5
1	1	2	15.98	16.14	14	0		1
1	1	3	30.02	33.02	28	0		10
1	1	4	23.79	33.30	28	1		40
1	1	5	28.45	42.67	28	0		50
1	1	6	21.95	26.34	28	1		20
1	1	7	29.04	37.76	14	0		30
1	1	8	10.18	10.29	28	1		1
1	1	9	24.88	32.35	28	1		30
1	1	10	24.57	27.03	14	1		10
1	1	11	20.81	22.89	14	1		10
1	1	12	19.52	20.50	14	1		5
1	1	13	20.50	28.70	14	1		40
1	1	14	14.46	21.68	28	1		50
1	1	15	18.62	18.81	28	0		1
1	1	16	23.84	33.38	14	1		40
1	1	17	16.20	19.44	28	1		20
1	1	18	8.12	9.75	28	1		20
1	1	19	25.49	33.14	14	0		30
1	1	20	16.44	17.26	14	0		5
1	2	1	28.06	42.08	14	1		50
1	2	2	15.98	17.57	14	1		10
1	2	3	30.02	31.52	28	1		5
1	2	4	23.79	28.55	28	1		20
1	2	5	28.45	31.29	28	1		10
1	2	6	21.95	30.73	28	1		40
1	2	7	29.04	29.33	14	1		1
1	2	8	10.18	10.29	28	1		1
1	2	9	24.88	34.84	28	0		40
1	2	10	24.57	31.94	14	1		30
1	2	11	20.81	24.97	14	0		20
1	2	12	19.52	25.38	14	1		30
1	2	13	20.50	21.53	14	1		5
1	2	14	14.46	14.60	28	1		1
1	2	15	18.62	27.93	28	0		50
1	2	16	23.84	25.03	14	1		5
1	2	17	16.20	22.68	28	1		40
1	2	18	8.12	9.75	28	0		20
1	2	19	25.49	33.14	14	1		30
1	2	20	16.44	18.09	14	1		10
1	3	1	1603.52	1605.12	28	0		1
1	3	2	2219.82	2308.61	14	1		40
1	3	3	2236.67	2259.03	14	0		10
1	3	4	2486.82	2561.42	28	0		30
1	3	5	2811.31	2895.65	14	1		30
1	3	6	1865.65	1958.94	14	0		50
1	3	7	2716.83	2852.67	28	0		50
1	3	8	1739.29	1741.02	14	0		1
1	3	9	2567.60	2580.44	14	1		5
1	3	10	1595.57	1659.40	28	0		40
1	3	11	1240.37	1265.17	28	0		20
1	3	12	1908.33	1965.58	28	0		30
1	3	13	2766.67	2877.34	14	0		40
1	3	14	1416.26	1430.42	28	0		10
1	3	15	1925.24	1927.17	28	0		1
1	3	16	2952.02	2966.78	14	0		5
1	3	17	2203.21	2247.28	14	1		20
1	3	17	1379.91	1393.71	28	0		10
1	3	19	1688.60	1722.38	14	0		20
1	3	20	1566.12	1573.95	28	1		5
2	1	1	28.09	29.49	14	1		5
2	1	2	20.57	20.77	14	1		1
2	1	3	12.87	14.16	28	1		10
2	1	4	18.65	26.11	28	1		40
2	1	5	15.29	22.93	14	1		50
2	1	6	23.58	28.30	28	1		20
2	1	7	17.52	22.78	28	1		30
2	1	8	28.30	28.59	14	0		1
2	1	9	13.52	17.57	28	1		30
2	1	10	22.56	24.82	28	1		10
2	1	11	18.76	20.64	14	0		10
2	1	12	25.07	26.33	28	1		5
2	1	13	17.54	24.55	14	1		40
2	1	14	20.29	30.43	28	1		50
2	1	15	16.77	16.94	28	1		1
2	1	16	16.85	23.59	14	1		40
2	1	17	14.01	16.81	14	1		20
2	1	18	12.11	14.53	28	1		20
2	1	19	15.76	20.49	14	1		30
2	1	20	9.68	10.17	14	1		5
2	2	1	21.44	22.51	14	0		5
2	2	2	15.29	15.44	14	0		1
2	2	3	25.04	27.55	28	1		10
2	2	4	21.20	29.68	28	1		40
2	2	5	29.34	44.02	14	1		50
2	2	6	14.26	17.11	28	1		20
2	2	7	24.83	32.28	28	0		30
2	2	8	21.74	21.95	14	1		1
2	2	9	12.94	16.82	28	1		30
2	2	10	34.65	38.11	28	1		10
2	2	11	23.48	25.83	14	1		10
2	2	12	10.90	11.45	28	1		5
2	2	13	19.40	27.16	14	1		40
2	2	14	23.73	35.59	28	1		50
2	2	15	29.29	29.58	28	1		1
2	2	16	16.92	23.69	14	1		40
2	2	17	19.76	23.71	14	1		20
2	2	18	21.97	26.36	28	1		20
2	2	19	26.69	34.70	14	1		30
2	2	20	24.68	25.91	14	1		5
2	3	1	2534.55	2547.22	14	1		5
2	3	2	2138.43	2140.57	14	1		1
2	3	3	1773.33	1791.07	28	1		10
2	3	4	1893.52	1969.26	28	1		40
2	3	5	2741.75	2878.83	14	1		50
2	3	6	1598.27	1630.23	28	1		20
2	3	7	1865.58	1921.55	28	1		30
2	3	8	2403.26	2405.67	14	0		1
2	3	9	1731.46	1783.40	28	1		30
2	3	10	2161.49	2183.11	28	1		10
2	3	11	1731.13	1748.45	14	1		10
2	3	12	2514.52	2527.10	28	1		5
2	3	13	2196.87	2284.75	14	1		40
2	3	14	1660.45	1743.47	28	1		50
2	3	15	1362.46	1363.83	28	1		1
2	3	16	2148.60	2234.54	14	1		40
2	3	17	1745.43	1780.34	14	1		20
2	3	18	3076.63	3138.16	28	1		20
2	3	19	1714.84	1766.29	14	1		30
2	3	20	1488.76	1496.20	14	1		5
3	1	1	18.57	19.50	14	1		5
3	1	2	24.27	24.51	14	0		1
3	1	3	16.47	18.12	14	1		10
3	1	4	13.81	19.33	28	1		40
3	1	5	13.23	19.85	28	0		50
3	1	6	28.37	34.04	28	1		20
3	1	7	21.28	27.67	14	1		30
3	1	8	16.25	16.41	14	1		1
3	1	9	36.08	46.90	14	1		30
3	1	10	25.07	27.58	28	1		10
3	1	11	19.92	21.92	28	1		10
3	1	12	23.58	24.76	14	1		5
3	1	13	19.35	27.09	28	1		40
3	1	14	24.90	37.35	28	1		50
3	1	15	19.24	19.43	14	1		1
3	1	16	15.12	21.16	14	1		40
3	1	17	18.59	22.31	28	0		20
3	1	18	18.54	22.25	28	1		20
3	1	19	24.64	32.04	28	1		30
3	1	20	14.00	14.70	14	1		5
3	2	1	18.72	24.34	14	1		30
3	2	2	24.78	29.74	14	1		20
3	2	3	15.30	16.83	14	1		10
3	2	4	29.01	40.61	28	0		40
3	2	5	13.67	16.40	28	0		20
3	2	6	21.19	27.55	28	1		30
3	2	7	14.98	19.47	14	1		30
3	2	8	18.93	19.88	14	0		5
3	2	9	25.34	25.59	14	1		1
3	2	10	19.91	21.90	28	1		10
