1	1	1	15.51	16.28	14	0		5
1	1	2	22.62	22.85	14	1		1
1	1	3	28.32	31.16	28	0		10
1	1	4	26.16	36.63	28	0		40
1	1	5	21.69	32.54	28	1		50
1	1	6	22.45	26.94	28	0		20
1	1	7	19.91	25.88	14	1		30
1	1	8	15.07	15.23	28	0		1
1	1	9	16.47	21.41	28	0		30
1	1	10	15.58	17.14	14	0		10
1	1	11	17.68	19.45	14	1		10
1	1	12	25.05	26.30	14	1		5
1	1	13	25.35	35.48	14	1		40
1	1	14	26.93	40.39	28	0		50
1	1	15	23.06	23.29	28	1		1
1	1	16	26.07	36.50	14	1		40
1	1	17	10.37	12.44	28	0		20
1	1	18	20.33	24.40	28	1		20
1	1	19	6.86	8.91	14	1		30
1	1	20	26.05	27.35	14	1		5
1	2	1	16.69	25.03	14	0		50
1	2	2	25.16	27.68	14	1		10
1	2	3	24.41	25.64	28	0		5
1	2	4	17.76	21.32	28	0		20
1	2	5	15.71	17.28	28	0		10
1	2	6	18.46	25.84	28	0		40
1	2	7	18.95	19.14	14	1		1
1	2	8	20.68	20.88	28	0		1
1	2	9	18.66	26.13	28	0		40
1	2	10	22.22	28.89	14	0		30
1	2	11	14.57	17.49	14	1		20
1	2	12	19.39	25.21	14	1		30
1	2	13	18.22	19.13	14	1		5
1	2	14	19.14	19.33	28	1		1
1	2	15	16.68	25.02	28	0		50
1	2	16	17.36	18.22	14	1		5
1	2	17	20.86	29.20	28	1		40
1	2	18	21.64	25.97	28	0		20
1	2	19	23.39	30.41	14	0		30
1	2	20	19.11	21.02	14	1		10
1	3	1	2737.18	2739.92	28	1		1
1	3	2	1924.01	2000.97	14	1		40
1	3	3	1159.93	1171.53	14	1		10
1	3	4	1896.03	1952.91	28	0		30
1	3	5	2697.72	2778.65	14	0		30
1	3	6	2242.41	2354.53	14	0		50
1	3	7	1089.30	1143.76	28	0		50
1	3	8	2889.09	2891.98	14	1		1
1	3	9	2284.58	2296.00	14	0		5
1	3	10	2041.62	2123.29	28	1		40
1	3	11	1986.82	2026.55	28	0		20
1	3	12	1899.31	1956.29	28	0		30
1	3	13	1877.20	1952.29	14	0		40
1	3	14	1493.68	1508.61	28	0		10
1	3	15	2580.94	2583.52	28	0		1
1	3	16	1952.43	1962.20	14	0		5
1	3	17	2501.84	2551.88	14	0		20
1	3	17	2312.12	2335.24	28	0		10
1	3	19	2058.79	2099.96	14	0		20
1	3	20	2219.81	2230.91	28	0		5
2	1	1	20.87	21.91	14	1		5
2	1	2	18.78	18.97	14	1		1
2	1	3	23.56	25.91	28	0		10
2	1	4	33.39	46.75	28	0		40
2	1	5	19.49	29.23	14	1		50
2	1	6	15.47	18.56	28	0		20
2	1	7	17.30	22.50	28	0		30
2	1	8	17.33	17.50	14	0		1
2	1	9	16.89	21.96	28	1		30
2	1	10	30.63	33.69	28	0		10
2	1	11	20.09	22.10	14	1		10
2	1	12	20.52	21.55	28	1		5
2	1	13	15.72	22.01	14	1		40
2	1	14	17.26	25.89	28	0		50
2	1	15	23.79	24.03	28	1		1
2	1	16	20.43	28.60	14	0		40
2	1	17	24.08	28.90	14	1		20
2	1	18	20.44	24.52	28	1		20
2	1	19	17.19	22.35	14	1		30
2	1	20	27.67	29.05	14	1		5
2	2	1	20.69	21.73	14	1		5
2	2	2	33.36	33.69	14	1		1
2	2	3	25.52	28.07	28	0		10
2	2	4	12.72	17.81	28	0		40
2	2	5	14.34	21.51	14	0		50
2	2	6	15.19	18.23	28	1		20
2	2	7	18.08	23.51	28	1		30
2	2	8	20.03	20.23	14	1		1
2	2	9	23.66	30.76	28	1		30
2	2	10	27.43	30.17	28	1		10
2	2	11	20.99	23.09	14	0		10
2	2	12	20.39	21.41	28	0		5
2	2	13	15.93	22.30	14	0		40
2	2	14	20.71	31.07	28	0		50
2	2	15	21.39	21.61	28	1		1
2	2	16	22.10	30.94	14	1		40
2	2	17	27.09	32.51	14	1		20
2	2	18	14.26	17.12	28	1		20
2	2	19	22.77	29.60	14	1		30
2	2	20	13.03	13.68	14	1		5
2	3	1	2327.27	2338.91	14	1		5
2	3	2	2206.83	2209.04	14	0		1
2	3	3	1787.31	1805.18	28	0		10
2	3	4	1761.58	1832.04	28	1		40
2	3	5	2348.83	2466.27	14	0		50
2	3	6	850.52	867.53	28	0		20
2	3	7	2586.90	2664.50	28	1		30
2	3	8	2327.69	2330.02	14	1		1
2	3	9	1404.63	1446.77	28	1		30
2	3	10	3019.24	3049.43	28	0		10
2	3	11	1965.25	1984.90	14	0		10
2	3	12	2557.45	2570.23	28	1		5
2	3	13	3459.27	3597.64	14	0		40
2	3	14	1645.14	1727.40	28	0		50
2	3	15	2075.49	2077.56	28	0		1
2	3	16	497.01	516.89	14	1		40
2	3	17	1468.95	1498.33	14	1		20
2	3	18	1715.23	1749.53	28	0		20
2	3	19	2481.10	2555.53	14	1		30
2	3	20	1734.85	1743.53	14	1		5
3	1	1	14.81	15.55	14	1		5
3	1	2	22.54	22.77	14	0		1
3	1	3	20.28	22.31	14	1		10
3	1	4	16.79	23.51	28	0		40
3	1	5	14.11	21.17	28	0		50
3	1	6	18.27	21.92	28	1		20
3	1	7	15.27	19.85	14	1		30
3	1	8	26.94	27.21	14	1		1
3	1	9	10.17	13.22	14	1		30
3	1	10	16.86	18.54	28	1		10
3	1	11	13.21	14.53	28	0		10
3	1	12	26.51	27.84	14	0		5
3	1	13	23.51	32.92	28	0		40
3	1	14	15.77	23.66	28	1		50
3	1	15	17.88	18.06	14	1		1
3	1	16	22.29	31.21	14	1		40
3	1	17	21.22	25.47	28	1		20
3	1	18	6.33	7.60	28	0		20
3	1	19	10.03	13.04	28	1		30
3	1	20	17.44	18.32	14	1		5
3	2	1	25.89	33.66	14	0		30
3	2	2	22.20	26.64	14	0		20
3	2	3	14.81	16.30	14	1		10
3	2	4	22.95	32.13	28	1		40
3	2	5	16.54	19.85	28	0		20
3	2	6	14.10	18.33	28	1		30
3	2	7	20.45	26.59	14	1		30
3	2	8	17.84	18.73	14	1		5
3	2	9	19.13	19.32	14	1		1
3	2	10	15.10	16.62	28	0		10
3	2	11	20.05	28.08	28	1		40
3	2	12	16.36	17.18	14	1		5
3	2	13	14.58	14.73	28	1		1
3	2	14	24.78	34.70	28	1		40
3	2	15	19.94	20.14	14	1		1
3	2	16	13.66	14.35	14	1		5
3	2	17	26.73	32.07	28	0		20
3	2	18	16.07	24.11	28	0		50
3	2	19	20.47	30.70	28	0		50
3	2	20	14.39	15.83	14	0		10
3	3	1	2629.02	2707.89	14	0		30
3	3	2	3320.36	3386.77	14	1		20
3	3	3	2484.22	2509.06	14	0		10
3	3	4	1359.99	1414.39	28	0		40
3	3	5	2073.66	2115.13	28	0		20
3	3	6	1798.27	1852.22	28	1		30
3	3	7	1325.36	1365.12	14	1		30
3	3	8	1537.26	1544.95	14	0		5
3	3	9	1019.60	1020.62	14	1		1
3	3	10	1676.49	1693.26	28	0		10
3	3	11	2548.44	2650.38	28	0		40
3	3	12	2189.21	2200.16	14	1		5
3	3	13	761.79	762.55	28	0		1
3	3	14	2579.98	2683.18	28	0		40
3	3	15	2448.47	2450.92	14	0		1
3	3	16	1391.16	1398.12	14	0		5
3	3	17	1643.12	1675.98	28	0		20
3	3	18	2180.70	2289.73	28	0		50
3	3	19	1324.74	1390.97	28	0		50
3	3	20	1461.67	1476.29	14	0		10
